year,coc_number,coc_number_and_name,pprn,estimated_ard,bonus,coc_planning,State,coc_name,coc_category,pit_overall_homeless,pit_sheltered_es_homeless,pit_sheltered_th_homeless,pit_sheltered_sh_homeless,pit_sheltered_total_homeless,pit_unsheltered_homeless,pit_homeless_individuals,pit_sheltered_es_homeless_individuals,pit_sheltered_th_homeless_individuals,pit_sheltered_sh_homeless_individuals,pit_sheltered_total_homeless_individuals,pit_unsheltered_homeless_individuals,pit_homeless_people_in_families,pit_sheltered_es_homeless_people_in_families,pit_sheltered_th_homeless_people_in_families,pit_sheltered_total_homeless_people_in_families,pit_unsheltered_homeless_people_in_families,pit_homeless_family_households,pit_sheltered_es_homeless_family_households,pit_sheltered_th_homeless_family_households,pit_sheltered_total_homeless_family_households,pit_unsheltered_homeless_family_households,pit_chronically_homeless,pit_sheltered_es_chronically_homeless,pit_sheltered_sh_chronically_homeless,pit_sheltered_total_chronically_homeless,pit_unsheltered_chronically_homeless,pit_chronically_homeless_individuals,pit_sheltered_es_chronically_homeless_individuals,pit_sheltered_sh_chronically_homeless_individuals,pit_sheltered_total_chronically_homeless_individuals,pit_unsheltered_chronically_homeless_individuals,pit_chronically_homeless_people_in_families,pit_sheltered_es_chronically_homeless_people_in_families,pit_sheltered_total_chronically_homeless_people_in_families,pit_unsheltered_chronically_homeless_people_in_families,pit_homeless_veterans,pit_sheltered_es_homeless_veterans,pit_sheltered_th_homeless_veterans,pit_sheltered_sh_homeless_veterans,pit_sheltered_total_homeless_veterans,pit_unsheltered_homeless_veterans,pit_homeless_unaccompanied_youth_under_25,pit_sheltered_es_homeless_unaccompanied_youth_under_25,pit_sheltered_th_homeless_unaccompanied_youth_under_25,pit_sheltered_sh_homeless_unaccompanied_youth_under_25,pit_sheltered_total_homeless_unaccompanied_youth_under_25,pit_unsheltered_homeless_unaccompanied_youth_under_25,pit_homeless_unaccompanied_youth_under_18,pit_sheltered_es_homeless_unaccompanied_youth_under_18,pit_sheltered_th_homeless_unaccompanied_youth_under_18,pit_sheltered_sh_homeless_unaccompanied_youth_under_18,pit_sheltered_total_homeless_unaccompanied_youth_under_18,pit_unsheltered_homeless_unaccompanied_youth_under_18,pit_homeless_unaccompanied_youth_age_18_to_24,pit_sheltered_es_homeless_unaccompanied_youth_age_18_to_24,pit_sheltered_th_homeless_unaccompanied_youth_age_18_to_24,pit_sheltered_sh_homeless_unaccompanied_youth_age_18_to_24,pit_sheltered_total_homeless_unaccompanied_youth_age_18_to_24,pit_unsheltered_homeless_unaccompanied_youth_age_18_to_24,pit_homeless_parenting_youth_under_25,pit_sheltered_es_homeless_parenting_youth_under_25,pit_sheltered_th_homeless_parenting_youth_under_25,pit_sheltered_total_homeless_parenting_youth_under_25,pit_unsheltered_homeless_parenting_youth_under_25,pit_homeless_parenting_youth_under_18,pit_sheltered_es_homeless_parenting_youth_under_18,pit_sheltered_th_homeless_parenting_youth_under_18,pit_sheltered_total_homeless_parenting_youth_under_18,pit_unsheltered_homeless_parenting_youth_under_18,pit_homeless_parenting_youth_age_18_to_24,pit_sheltered_es_homeless_parenting_youth_age_18_to_24,pit_sheltered_th_homeless_parenting_youth_age_18_to_24,pit_sheltered_total_homeless_parenting_youth_age_18_to_24,pit_unsheltered_homeless_parenting_youth_age_18_to_24,pit_homeless_children_of_parenting_youth,pit_sheltered_es_homeless_children_of_parenting_youth,pit_sheltered_th_homeless_children_of_parenting_youth,pit_sheltered_total_homeless_children_of_parenting_youth,pit_unsheltered_homeless_children_of_parenting_youth
2018,CA-503,CA-503-SACRAMENTO CITY & COUNTY,8251438,19599048,1175943,587971,CA,Sacramento City & County CoC,Major Cities,3621,1124,445,0,1569,2052,3104,787,282,0,1069,2035,517,337,163,500,17,161,97,58,155,6,1192.0,389.0,0.0,389.0,803.0,1158,355.0,0.0,355,803,34.0,34.0,34.0,0.0,492.0,90.0,75.0,0.0,165.0,327.0,239.0,50.0,71.0,0.0,121.0,118.0,2.0,2.0,0.0,0.0,2.0,0.0,237.0,48.0,71.0,0.0,119.0,118.0,28.0,5.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,23.0,28.0,0.0,39.0,7.0,32.0,39.0,0.0
2018,CA-504,"CA-504-SANTA ROSA,PETALUMA,SONOMA COUNTY",1826981,3222762,193366,96683,CA,"Santa Rosa, Petaluma/Sonoma County CoC",Suburban CoCs,2996,801,266,0,1067,1929,2657,595,165,0,760,1897,339,206,101,307,32,104,61,30,91,13,747.0,115.0,0.0,115.0,632.0,715,88.0,0.0,88,627,32.0,27.0,27.0,5.0,207.0,43.0,20.0,0.0,63.0,144.0,505.0,40.0,22.0,0.0,62.0,443.0,34.0,7.0,3.0,0.0,10.0,24.0,471.0,33.0,19.0,0.0,52.0,419.0,10.0,3.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,5.0,8.0,2.0,14.0,6.0,6.0,12.0,2.0
2018,CA-505,"CA-505-RICHMOND,CONTRA COSTA COUNTY",3998407,14234434,854066,427033,CA,Richmond/Contra Costa County CoC,Suburban CoCs,2234,552,145,0,697,1537,1955,419,104,0,523,1432,279,133,41,174,105,89,40,15,55,34,555.0,186.0,0.0,186.0,369.0,492,162.0,0.0,162,330,63.0,24.0,24.0,39.0,102.0,45.0,11.0,0.0,56.0,46.0,133.0,22.0,16.0,0.0,38.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,22.0,16.0,0.0,38.0,95.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,6.0,2.0,12.0,9.0,0.0,9.0,3.0
2018,CA-506,"CA-506-SALINAS,MONTEREY,SAN BENITO COUNTIES",2217138,1802763,133028,66514,CA,"Salinas/Monterey, San Benito Counties CoC",Rural CoCs,3299,333,452,0,785,2514,2683,189,196,0,385,2298,616,144,256,400,216,173,40,78,118,55,942.0,83.0,0.0,83.0,859.0,935,76.0,0.0,76,859,7.0,7.0,7.0,0.0,167.0,39.0,72.0,0.0,111.0,56.0,623.0,11.0,23.0,0.0,34.0,589.0,152.0,0.0,0.0,0.0,0.0,152.0,471.0,11.0,23.0,0.0,34.0,437.0,11.0,4.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,5.0,9.0,2.0,13.0,5.0,7.0,12.0,1.0
2018,CA-507,CA-507-MARIN COUNTY,385002,4195529,251732,125866,CA,Marin County CoC,Suburban CoCs,1095,237,150,0,387,708,920,196,46,0,242,678,175,41,104,145,30,58,16,34,50,8,399.0,107.0,0.0,107.0,292.0,388,101.0,0.0,101,287,11.0,6.0,6.0,5.0,89.0,8.0,14.0,0.0,22.0,67.0,133.0,11.0,7.0,0.0,18.0,115.0,18.0,0.0,0.0,0.0,0.0,18.0,115.0,11.0,7.0,0.0,18.0,97.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0
2018,CA-508,"CA-508-WATSONVILLE,SANTA CRUZCITY & COUNTY",789292,2556056,153363,76682,CA,Watsonville/Santa Cruz City & County CoC,Suburban CoCs,2320,320,201,0,521,1799,1911,204,77,0,281,1630,409,116,124,240,169,134,38,42,80,54,634.0,111.0,0.0,111.0,523.0,563,96.0,0.0,96,467,71.0,15.0,15.0,56.0,245.0,27.0,1.0,0.0,28.0,217.0,614.0,14.0,27.0,0.0,41.0,573.0,169.0,10.0,0.0,0.0,10.0,159.0,445.0,4.0,27.0,0.0,31.0,414.0,20.0,6.0,4.0,10.0,10.0,2.0,2.0,0.0,2.0,0.0,18.0,4.0,4.0,8.0,10.0,27.0,10.0,4.0,14.0,13.0
2018,CA-509,CA-509-MENDOCINO COUNTY,326888,1570243,94215,47107,CA,Mendocino County CoC,Rural CoCs,880,94,63,0,157,723,829,79,27,0,106,723,51,15,36,51,0,14,3,11,14,0,96.0,43.0,0.0,43.0,53.0,92,39.0,0.0,39,53,4.0,4.0,4.0,0.0,12.0,5.0,1.0,0.0,6.0,6.0,15.0,1.0,1.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,2.0,13.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,3.0,1.0,2.0,3.0,0.0
2018,CA-510,"CA-510-TURLOCK,MODESTO,STANISLAUS COUNTY",3431551,3135250,205893,102947,CA,"Turlock, Modesto/Stanislaus County CoC",Suburban CoCs,1356,578,172,0,750,606,1080,390,117,0,507,573,276,188,55,243,33,85,59,16,75,10,241.0,108.0,0.0,108.0,133.0,214,85.0,0.0,85,129,27.0,23.0,23.0,4.0,87.0,30.0,15.0,0.0,45.0,42.0,79.0,19.0,14.0,0.0,33.0,46.0,3.0,3.0,0.0,0.0,3.0,0.0,76.0,16.0,14.0,0.0,30.0,46.0,18.0,15.0,1.0,16.0,2.0,1.0,0.0,0.0,0.0,1.0,17.0,15.0,1.0,16.0,1.0,18.0,16.0,1.0,17.0,1.0
2018,CA-511,"CA-511-STOCKTON,SAN JOAQUIN COUNTY",4620261,4285672,277216,138608,CA,Stockton/San Joaquin County CoC,Other Urban CoCs,1685,927,191,0,1118,567,1054,395,110,0,505,549,631,532,81,613,18,187,155,27,182,5,262.0,138.0,0.0,138.0,124.0,224,100.0,0.0,100,124,38.0,38.0,38.0,0.0,96.0,31.0,33.0,0.0,64.0,32.0,58.0,19.0,10.0,0.0,29.0,29.0,3.0,3.0,0.0,0.0,3.0,0.0,55.0,16.0,10.0,0.0,26.0,29.0,19.0,14.0,3.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,3.0,17.0,2.0,25.0,19.0,3.0,22.0,3.0
2018,CA-512,"CA-512-DALY CITY,SAN MATEO COUNTY",2641250,11566932,694016,347008,CA,Daly/San Mateo County CoC,Suburban CoCs,1238,258,343,0,601,637,811,170,79,0,249,562,427,88,264,352,75,121,26,76,102,19,238.0,35.0,0.0,35.0,203.0,238,35.0,0.0,35,203,0.0,0.0,0.0,0.0,100.0,28.0,15.0,0.0,43.0,57.0,30.0,10.0,9.0,0.0,19.0,11.0,5.0,1.0,0.0,0.0,1.0,4.0,25.0,9.0,9.0,0.0,18.0,7.0,8.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,8.0,0.0,11.0,3.0,8.0,11.0,0.0
2018,CA-513,"CA-513-VISALIA,KINGS,TULARE COUNTIES",2209985,2257440,135446,67723,CA,"Visalia/Kings, Tulare Counties CoC",Other Urban CoCs,967,158,157,0,315,652,823,79,106,0,185,638,144,79,51,130,14,45,26,14,40,5,288.0,14.0,0.0,14.0,274.0,286,12.0,0.0,12,274,2.0,2.0,2.0,0.0,46.0,4.0,2.0,0.0,6.0,40.0,72.0,5.0,18.0,0.0,23.0,49.0,3.0,0.0,0.0,0.0,0.0,3.0,69.0,5.0,18.0,0.0,23.0,46.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0
2018,CA-514,"CA-514-FRESNO CITY & COUNTY,MADERA COUNTY",8321975,9124064,547444,273722,CA,Fresno City & County/Madera County CoC,Major Cities,2144,331,108,24,463,1681,1886,157,33,24,214,1672,258,174,75,249,9,84,58,23,81,3,524.0,37.0,5.0,42.0,482.0,524,37.0,5.0,42,482,0.0,0.0,0.0,0.0,211.0,53.0,33.0,0.0,86.0,125.0,97.0,26.0,4.0,0.0,30.0,67.0,12.0,9.0,0.0,0.0,9.0,3.0,85.0,17.0,4.0,0.0,21.0,64.0,12.0,11.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,12.0,0.0,14.0,13.0,1.0,14.0,0.0
2018,CA-515,"CA-515-ROSEVILLE,ROCKLIN,PLACER,NEVADA COUNTIES",905691,1227123,73627,36814,CA,"Roseville, Rocklin/Placer, Nevada Counties CoC",Suburban CoCs,950,367,125,0,492,458,766,287,44,0,331,435,184,80,81,161,23,58,24,26,50,8,327.0,162.0,0.0,162.0,165.0,303,138.0,0.0,138,165,24.0,24.0,24.0,0.0,55.0,30.0,1.0,0.0,31.0,24.0,56.0,9.0,6.0,0.0,15.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,9.0,6.0,0.0,15.0,41.0,8.0,1.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,7.0,1.0,11.0,1.0,9.0,10.0,1.0
2018,CA-516,"CA-516-REDDING,SHASTA,SISKIYOU,LASSEN,PLUMAS,DEL NORTE,MODOC,SIERRA COUNTIES",1030153,317347,61809,30905,CA,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Rural CoCs,1149,248,211,0,459,690,955,197,142,0,339,616,194,51,69,120,74,56,13,21,34,22,431.0,107.0,0.0,107.0,324.0,403,98.0,0.0,98,305,28.0,9.0,9.0,19.0,124.0,18.0,38.0,0.0,56.0,68.0,51.0,18.0,9.0,0.0,27.0,24.0,5.0,0.0,4.0,0.0,4.0,1.0,46.0,18.0,5.0,0.0,23.0,23.0,4.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,5.0,0.0,3.0,3.0,2.0
2018,CA-517,CA-517-NAPA CITY & COUNTY,350635,725047,43503,21751,CA,Napa City & County CoC,Other Urban CoCs,322,122,46,0,168,154,276,114,11,0,125,151,46,8,35,43,3,14,2,11,13,1,158.0,66.0,0.0,66.0,92.0,158,66.0,0.0,66,92,0.0,0.0,0.0,0.0,23.0,13.0,0.0,0.0,13.0,10.0,14.0,5.0,4.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,4.0,0.0,9.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2018,CA-518,"CA-518-VALLEJO,SOLANO COUNTY",847176,1288930,77336,38668,CA,Vallejo/Solano County CoC,Other Urban CoCs,1129,144,68,0,212,917,1052,122,44,0,166,886,77,22,24,46,31,28,7,12,19,9,461.0,87.0,0.0,87.0,374.0,441,70.0,0.0,70,371,20.0,17.0,17.0,3.0,124.0,7.0,12.0,0.0,19.0,105.0,218.0,15.0,24.0,0.0,39.0,179.0,18.0,0.0,0.0,0.0,0.0,18.0,200.0,15.0,24.0,0.0,39.0,161.0,10.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,8.0,2.0,11.0,0.0,8.0,8.0,3.0
2018,CA-519,"CA-519-CHICO,PARADISE,BUTTE COUNTY",604014,570871,36241,18120,CA,"Chico, Paradise/Butte County CoC",Rural CoCs,1125,274,106,0,380,745,946,206,52,0,258,688,179,68,54,122,57,61,26,17,43,18,506.0,86.0,0.0,86.0,420.0,467,64.0,0.0,64,403,39.0,22.0,22.0,17.0,109.0,15.0,14.0,0.0,29.0,80.0,68.0,11.0,15.0,0.0,26.0,42.0,12.0,1.0,3.0,0.0,4.0,8.0,56.0,10.0,12.0,0.0,22.0,34.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,4.0,0.0,3.0,3.0,1.0
2018,CA-520,CA-520-MERCED CITY & COUNTY,943466,712751,56608,28304,CA,Merced City & County CoC,Suburban CoCs,514,104,98,0,202,312,456,57,98,0,155,301,58,47,0,47,11,17,13,0,13,4,148.0,18.0,0.0,18.0,130.0,148,18.0,0.0,18,130,0.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,3.0,10.0,34.0,13.0,0.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,13.0,0.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,CA-521,"CA-521-DAVIS,WOODLAND,YOLO COUNTY",524011,476153,31441,15720,CA,"Davis, Woodland/Yolo County CoC",Suburban CoCs,448,179,60,0,239,209,316,80,32,0,112,204,132,99,28,127,5,48,38,9,47,1,157.0,10.0,0.0,10.0,147.0,152,10.0,0.0,10,142,5.0,0.0,0.0,5.0,22.0,3.0,1.0,0.0,4.0,18.0,25.0,3.0,13.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,13.0,0.0,16.0,9.0,9.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,9.0,0.0,14.0,12.0,2.0,14.0,0.0
2018,CA-522,CA-522-HUMBOLDT COUNTY,646401,834362,50062,25031,CA,Humboldt County CoC,Rural CoCs,703,188,81,0,269,434,605,149,55,0,204,401,98,39,26,65,33,32,13,8,21,11,363.0,95.0,0.0,95.0,268.0,349,89.0,0.0,89,260,14.0,6.0,6.0,8.0,106.0,34.0,32.0,0.0,66.0,40.0,70.0,6.0,20.0,0.0,26.0,44.0,13.0,5.0,8.0,0.0,13.0,0.0,57.0,1.0,12.0,0.0,13.0,44.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0
2018,CA-523,"CA-523-COLUSA,GLENN,TRINITY COUNTIES",229604,0,13776,6888,CA,"Colusa, Glenn, Trinity Counties CoC",Rural CoCs,268,66,29,0,95,173,162,1,9,0,10,152,106,65,20,85,21,33,18,6,24,9,94.0,1.0,0.0,1.0,93.0,85,1.0,0.0,1,84,9.0,0.0,0.0,9.0,18.0,1.0,1.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,3.0,3.0
2018,CA-524,"CA-524-YUBA CITY & COUNTY,SUTTER COUNTY",515155,0,30909,15455,CA,Yuba City & County/Sutter County CoC,Suburban CoCs,765,292,0,0,292,473,457,72,0,0,72,385,308,220,0,220,88,96,67,0,67,29,172.0,96.0,0.0,96.0,76.0,110,37.0,0.0,37,73,62.0,59.0,59.0,3.0,28.0,1.0,0.0,0.0,1.0,27.0,22.0,2.0,0.0,0.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,0.0,0.0,2.0,19.0,24.0,18.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,0.0,18.0,6.0,28.0,21.0,0.0,21.0,7.0
2018,CA-525,CA-525-EL DORADO COUNTY,340680,9817,20441,10220,CA,El Dorado County CoC,Suburban CoCs,645,111,38,0,149,496,477,96,23,0,119,358,168,15,15,30,138,65,7,5,12,53,211.0,0.0,0.0,0.0,211.0,145,0.0,0.0,0,145,66.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,82.0,41.0,18.0,1.0,0.0,19.0,22.0,12.0,12.0,0.0,0.0,12.0,0.0,29.0,6.0,1.0,0.0,7.0,22.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0
2018,CA-526,"CA-526-AMADOR,CALAVERAS,MARIPOSA,TUOLUMNE COUNTIES",469220,424790,28153,14077,CA,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Rural CoCs,398,103,31,0,134,264,265,28,17,0,45,220,133,75,14,89,44,45,24,5,29,16,72.0,5.0,0.0,5.0,67.0,68,1.0,0.0,1,67,4.0,4.0,4.0,0.0,19.0,2.0,7.0,0.0,9.0,10.0,22.0,1.0,2.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,2.0,0.0,3.0,19.0,16.0,3.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,3.0,13.0,11.0,3.0,0.0,3.0,8.0
2018,CA-527,CA-527-TEHAMA COUNTY,196732,0,11804,5902,CA,Tehama County CoC,Rural CoCs,125,55,14,0,69,56,107,42,9,0,51,56,18,13,5,18,0,6,4,2,6,0,55.0,18.0,0.0,18.0,37.0,55,18.0,0.0,18,37,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,8.0,1.0,4.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0
2018,CA-529,CA-529-LAKE COUNTY,207430,0,12446,6223,CA,Lake County CoC,Rural CoCs,615,12,12,0,24,591,547,7,6,0,13,534,68,5,6,11,57,30,2,3,5,25,82.0,4.0,0.0,4.0,78.0,75,0.0,0.0,0,75,7.0,4.0,4.0,3.0,12.0,0.0,1.0,0.0,1.0,11.0,33.0,0.0,1.0,0.0,1.0,32.0,6.0,0.0,0.0,0.0,0.0,6.0,27.0,0.0,1.0,0.0,1.0,26.0,5.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,5.0,0.0,6.0,3.0,3.0,6.0,0.0
2018,CA-530,"CA-530-ALPINE,INYO,MONO COUNTIES",104459,0,6268,3134,CA,"Alpine, Inyo, Mono Counties CoC",Rural CoCs,157,1,0,0,1,156,145,1,0,0,1,144,12,0,0,0,12,3,0,0,0,3,65.0,1.0,0.0,1.0,64.0,65,1.0,0.0,1,64,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,CA-600,CA-600-LOS ANGELES CITY & COUNTY,70478040,108095651,6485739,1250000,CA,Los Angeles City & County CoC,Major Cities,49955,8819,3522,44,12385,37570,42079,3803,2328,44,6175,35904,7876,5016,1194,6210,1666,2528,1574,397,1971,557,13275.0,823.0,30.0,853.0,12422.0,12782,734.0,30.0,764,12018,493.0,89.0,89.0,404.0,3538.0,223.0,628.0,20.0,871.0,2667.0,2337.0,331.0,567.0,1.0,899.0,1438.0,63.0,26.0,9.0,0.0,35.0,28.0,2274.0,305.0,558.0,1.0,864.0,1410.0,415.0,296.0,98.0,394.0,21.0,0.0,0.0,0.0,0.0,0.0,415.0,296.0,98.0,394.0,21.0,412.0,274.0,116.0,390.0,22.0
2018,CA-601,CA-601-SAN DIEGO CITY AND COUNTY,16895306,19504303,1170258,585129,CA,San Diego City and County CoC,Major Cities,8576,1948,1574,64,3586,4990,7063,1468,855,64,2387,4676,1513,480,719,1199,314,483,143,238,381,102,2171.0,744.0,27.0,771.0,1400.0,1991,619.0,27.0,646,1345,180.0,125.0,125.0,55.0,1312.0,290.0,320.0,43.0,653.0,659.0,876.0,74.0,112.0,0.0,186.0,690.0,105.0,16.0,14.0,0.0,30.0,75.0,771.0,58.0,98.0,0.0,156.0,615.0,87.0,13.0,52.0,65.0,22.0,0.0,0.0,0.0,0.0,0.0,87.0,13.0,52.0,65.0,22.0,101.0,17.0,66.0,83.0,18.0
2018,CA-602,"CA-602-SANTA ANA,ANAHEIM,ORANGE COUNTY",14612152,22807570,1368454,684227,CA,"Santa Ana, Anaheim/Orange County CoC",Suburban CoCs,4955,1435,936,0,2371,2584,3780,1052,210,0,1262,2518,1175,383,726,1109,66,371,121,230,351,20,1066.0,457.0,0.0,457.0,609.0,1038,434.0,0.0,434,604,28.0,23.0,23.0,5.0,419.0,41.0,21.0,0.0,62.0,357.0,125.0,46.0,4.0,0.0,50.0,75.0,9.0,9.0,0.0,0.0,9.0,0.0,116.0,37.0,4.0,0.0,41.0,75.0,21.0,6.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,15.0,21.0,0.0,27.0,7.0,20.0,27.0,0.0
2018,CA-603,"CA-603-SANTA MARIA,SANTA BARBARA COUNTY",1686084,1684716,101165,50583,CA,Santa Maria/Santa Barbara County CoC,Suburban CoCs,1706,618,195,0,813,893,1335,490,106,0,596,739,371,128,89,217,154,117,39,30,69,48,307.0,207.0,0.0,207.0,100.0,234,192.0,0.0,192,42,73.0,15.0,15.0,58.0,104.0,35.0,20.0,0.0,55.0,49.0,142.0,23.0,21.0,0.0,44.0,98.0,34.0,1.0,0.0,0.0,1.0,33.0,108.0,22.0,21.0,0.0,43.0,65.0,11.0,4.0,7.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,10.0,3.0,7.0,10.0,0.0,15.0,6.0,9.0,15.0,0.0
2018,CA-604,"CA-604-BAKERSFIELD,KERN COUNTY",5985825,5376223,359150,179575,CA,Bakersfield/Kern County CoC,Other Urban CoCs,885,394,121,0,515,370,715,249,104,0,353,362,170,145,17,162,8,56,49,4,53,3,133.0,35.0,0.0,35.0,98.0,129,31.0,0.0,31,98,4.0,4.0,4.0,0.0,80.0,11.0,51.0,0.0,62.0,18.0,56.0,22.0,7.0,0.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,22.0,7.0,0.0,29.0,27.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,11.0,11.0,0.0,11.0,0.0
2018,CA-606,CA-606-LONG BEACH,4395111,7801973,468118,234059,CA,Long Beach CoC,Major Cities,1873,387,278,0,665,1208,1678,307,220,0,527,1151,195,80,58,138,57,66,27,20,47,19,587.0,41.0,0.0,41.0,546.0,570,36.0,0.0,36,534,17.0,5.0,5.0,12.0,305.0,18.0,177.0,0.0,195.0,110.0,67.0,16.0,2.0,0.0,18.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,16.0,2.0,0.0,18.0,49.0,7.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,6.0,1.0,7.0,5.0,1.0,6.0,1.0
2018,CA-607,CA-607-PASADENA,1445110,3163253,189795,94898,CA,Pasadena CoC,Other Urban CoCs,677,177,38,0,215,462,573,130,4,0,134,439,104,47,34,81,23,37,16,13,29,8,164.0,74.0,0.0,74.0,90.0,158,71.0,0.0,71,87,6.0,3.0,3.0,3.0,31.0,7.0,1.0,0.0,8.0,23.0,39.0,5.0,3.0,0.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,3.0,0.0,8.0,31.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,4.0,0.0,4.0,3.0,1.0,4.0,0.0
2018,CA-608,CA-608-RIVERSIDE CITY & COUNTY,11738579,9649536,704315,352157,CA,Riverside City & County CoC,Suburban CoCs,2316,532,99,0,631,1685,2087,358,53,0,411,1676,229,174,46,220,9,69,53,12,65,4,474.0,87.0,0.0,87.0,387.0,464,77.0,0.0,77,387,10.0,10.0,10.0,0.0,136.0,21.0,16.0,0.0,37.0,99.0,240.0,41.0,24.0,0.0,65.0,175.0,12.0,12.0,0.0,0.0,12.0,0.0,228.0,29.0,24.0,0.0,53.0,175.0,7.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,7.0,0.0,9.0,7.0,2.0,9.0,0.0
