Year,State,coc_number,spm0_coc_award_amount,HMIS Count,SPM4 Stayers,SPM4 Leavers,SPM5,SPM7,coc_category,total_returns,0_to_6_month_returns,6_to_12_month_returns,12_to_24_month_returns,doe_total_rate,doe_unsheltered_rate,doe_sheltered_rate,doe_hotel_motel_rate,doe_doubled_up_rate
2016,MA,MA-503,1758102.0,865.0,130.0,23.0,510.0,1.0,Suburban CoCs,255,11,9,13,-7.0,0.0,18.0,3.0,35.0
2016,MA,MA-504,3479984.0,5998.0,197.0,49.0,3125.0,0.0,Suburban CoCs,1354,13,12,80,131.0,0.0,96.0,-517.0,357.0
2016,MA,MA-505,1739069.0,1159.0,87.0,101.0,967.0,0.0,Suburban CoCs,360,9,10,14,184.0,4.0,23.0,24.0,148.0
2016,MA,MA-506,6357364.0,3908.0,369.0,263.0,2471.0,10.0,Suburban CoCs,1085,157,44,52,181.0,-4.0,52.0,-73.0,237.0
2016,MA,MA-507,1571830.0,1706.0,78.0,125.0,1090.0,0.0,Suburban CoCs,501,18,34,26,-81.0,-3.0,-40.0,-92.0,10.0
2016,MA,MA-508,833056.0,1769.0,9.0,4.0,900.0,0.0,Suburban CoCs,373,28,15,20,102.0,0.0,18.0,56.0,105.0
2016,MA,MA-509,4141665.0,1548.0,155.0,30.0,714.0,19.0,Other Urban CoCs,81,5,1,4,47.0,0.0,26.0,10.0,20.0
2016,MA,MA-510,1722258.0,4156.0,62.0,8.0,2282.0,0.0,Suburban CoCs,1228,58,42,48,6.0,-2.0,94.0,-64.0,-8.0
2016,MA,MA-511,5530889.0,4501.0,376.0,58.0,2364.0,3.0,Suburban CoCs,1260,86,34,39,-195.0,6.0,-138.0,-74.0,8.0
2016,MA,MA-515,1775574.0,1289.0,10.0,4.0,934.0,0.0,Suburban CoCs,443,19,12,24,-41.0,0.0,-29.0,-21.0,14.0
2016,MA,MA-516,11855946.0,5863.0,206.0,71.0,3136.0,3.0,Suburban CoCs,665,10,1,10,158.0,2.0,1.0,43.0,112.0
2016,MA,MA-517,1922372.0,369.0,53.0,15.0,243.0,4.0,Suburban CoCs,139,1,3,2,2.0,0.0,13.0,0.0,-9.0
2016,MA,MA-519,798948.0,452.0,21.0,3.0,277.0,0.0,Suburban CoCs,306,7,4,6,85.0,0.0,-13.0,49.0,30.0
2016,MD,MD-500,650648.0,89.0,29.0,47.0,48.0,0.0,Suburban CoCs,78,3,7,1,62.0,0.0,18.0,0.0,37.0
2016,MD,MD-501,21106170.0,5249.0,1093.0,575.0,3189.0,211.0,Major Cities,1577,89,63,71,-87.0,93.0,13.0,17.0,-207.0
2016,MD,MD-502,920787.0,401.0,45.0,24.0,284.0,0.0,Suburban CoCs,113,4,3,4,-52.0,10.0,26.0,-17.0,-71.0
2016,MD,MD-503,2303378.0,934.0,107.0,70.0,590.0,0.0,Suburban CoCs,398,34,17,34,-201.0,-6.0,-5.0,-155.0,-141.0
2016,MD,MD-504,785410.0,230.0,44.0,3.0,165.0,0.0,Suburban CoCs,71,0,6,4,56.0,5.0,49.0,28.0,-26.0
2016,MD,MD-505,2766391.0,2061.0,128.0,73.0,1443.0,155.0,Suburban CoCs,975,48,51,86,295.0,27.0,16.0,28.0,224.0
2016,MD,MD-506,390453.0,406.0,25.0,21.0,235.0,9.0,Suburban CoCs,125,8,7,10,-19.0,-3.0,-24.0,11.0,-3.0
2016,MD,MD-507,244476.0,258.0,13.0,0.0,172.0,0.0,Suburban CoCs,43,1,2,1,65.0,5.0,19.0,-13.0,54.0
2016,MD,MD-508,2648561.0,538.0,126.0,97.0,363.0,0.0,Suburban CoCs,368,4,4,2,-73.0,3.0,-12.0,29.0,-64.0
2016,MD,MD-509,568257.0,366.0,35.0,50.0,195.0,1.0,Suburban CoCs,53,8,3,0,-29.0,-42.0,-48.0,-2.0,63.0
2016,MD,MD-510,237274.0,41.0,75.0,19.0,39.0,0.0,Rural CoCs,168,5,6,2,6.0,-3.0,4.0,-3.0,8.0
2016,MD,MD-511,687157.0,368.0,51.0,12.0,288.0,7.0,Rural CoCs,146,13,5,3,119.0,-3.0,12.0,3.0,104.0
2016,MD,MD-512,501992.0,554.0,42.0,49.0,407.0,11.0,Suburban CoCs,96,2,1,3,-19.0,-7.0,-172.0,24.0,28.0
2016,MD,MD-513,1231811.0,954.0,122.0,24.0,615.0,0.0,Rural CoCs,335,35,25,30,-373.0,-28.0,-14.0,27.0,-356.0
2016,MD,MD-600,4903772.0,1306.0,92.0,115.0,830.0,0.0,Suburban CoCs,410,21,5,16,323.0,-3.0,68.0,4.0,243.0
2016,MD,MD-601,8288534.0,2675.0,350.0,162.0,1606.0,89.0,Suburban CoCs,890,102,46,57,177.0,0.0,26.0,-72.0,223.0
2016,ME,ME-500,11810751.0,6984.0,1164.0,424.0,3563.0,227.0,Rural CoCs,3303,443,170,164,133.0,11.0,-77.0,100.0,54.0
2016,MI,MI-500,8872886.0,5389.0,346.0,334.0,4497.0,27.0,Rural CoCs,4848,450,216,310,-516.0,11.0,306.0,120.0,-542.0
2016,MI,MI-501,23271331.0,8703.0,1023.0,942.0,5273.0,240.0,Major Cities,4849,973,314,299,-302.0,-5.0,35.0,25.0,-317.0
2016,MI,MI-502,3405983.0,877.0,138.0,154.0,649.0,0.0,Suburban CoCs,635,25,9,20,33.0,0.0,41.0,-9.0,-136.0
2016,MI,MI-503,1198139.0,1694.0,43.0,44.0,1222.0,50.0,Suburban CoCs,543,41,23,39,5.0,6.0,-11.0,-3.0,114.0
2016,MI,MI-504,5807618.0,1059.0,338.0,142.0,754.0,73.0,Suburban CoCs,363,36,14,13,-233.0,-4.0,-31.0,-33.0,-32.0
2016,MI,MI-505,2105600.0,1778.0,130.0,80.0,1326.0,23.0,Suburban CoCs,736,95,37,34,-283.0,5.0,-63.0,13.0,-262.0
2016,MI,MI-506,5511453.0,3290.0,402.0,364.0,2270.0,34.0,Other Urban CoCs,1564,149,83,135,-636.0,-96.0,-666.0,84.0,8.0
2016,MI,MI-507,1730134.0,1734.0,138.0,71.0,1797.0,142.0,Other Urban CoCs,1491,184,114,110,16.0,-25.0,-117.0,-37.0,151.0
2016,MI,MI-508,2551559.0,2824.0,148.0,200.0,1850.0,23.0,Other Urban CoCs,1508,290,129,127,245.0,-5.0,55.0,-53.0,104.0
2016,MI,MI-509,5733891.0,1339.0,246.0,176.0,1158.0,71.0,Suburban CoCs,653,158,42,41,29.0,37.0,35.0,15.0,-50.0
2016,MI,MI-510,1806174.0,1620.0,114.0,66.0,1089.0,29.0,Suburban CoCs,913,123,60,67,23.0,-7.0,-23.0,-4.0,-57.0
2016,MI,MI-511,107596.0,287.0,7.0,5.0,237.0,15.0,Rural CoCs,200,19,6,6,21.0,0.0,10.0,2.0,6.0
2016,MI,MI-512,675516.0,675.0,42.0,16.0,418.0,5.0,Rural CoCs,399,54,21,20,-94.0,7.0,22.0,-10.0,-84.0
2016,MI,MI-513,131967.0,159.0,23.0,11.0,145.0,0.0,Rural CoCs,104,8,8,6,-60.0,-4.0,-35.0,-4.0,-53.0
2016,MI,MI-514,305356.0,986.0,66.0,85.0,662.0,97.0,Other Urban CoCs,421,94,27,26,-61.0,-14.0,-48.0,37.0,-30.0
2016,MI,MI-515,129387.0,719.0,23.0,115.0,516.0,0.0,Suburban CoCs,319,29,18,23,52.0,1.0,66.0,-9.0,50.0
2016,MI,MI-516,571984.0,1124.0,18.0,55.0,837.0,12.0,Suburban CoCs,759,121,50,60,23.0,3.0,44.0,-10.0,27.0
2016,MI,MI-517,818093.0,714.0,43.0,30.0,483.0,23.0,Rural CoCs,570,64,28,39,-122.0,3.0,-62.0,-2.0,-240.0
2016,MI,MI-518,219006.0,571.0,9.0,11.0,458.0,5.0,Suburban CoCs,209,21,12,8,-109.0,4.0,-6.0,-21.0,-59.0
2016,MI,MI-519,1017437.0,1148.0,36.0,12.0,770.0,0.0,Suburban CoCs,640,133,36,54,-123.0,10.0,-20.0,-22.0,-154.0
2016,MI,MI-523,929250.0,347.0,26.0,24.0,259.0,0.0,Suburban CoCs,231,5,8,6,-173.0,-4.0,-22.0,-5.0,-193.0
2016,MN,MN-500,11814366.0,12310.0,809.0,459.0,7932.0,91.0,Major Cities,3333,221,237,250,-589.0,-41.0,-223.0,-306.0,9.0
2016,MN,MN-501,6976719.0,3829.0,601.0,276.0,2208.0,84.0,Other Urban CoCs,1287,41,39,42,80.0,19.0,194.0,-18.0,-135.0
2016,MN,MN-502,2032007.0,1128.0,94.0,209.0,773.0,15.0,Rural CoCs,540,7,10,25,650.0,36.0,70.0,69.0,484.0
2016,MN,MN-503,3775053.0,1851.0,248.0,76.0,1451.0,6.0,Suburban CoCs,1199,88,20,46,652.0,-15.0,122.0,30.0,505.0
2016,MN,MN-504,441917.0,241.0,46.0,43.0,225.0,0.0,Rural CoCs,189,3,1,9,42.0,3.0,8.0,-9.0,46.0
2016,MN,MN-505,1406233.0,1519.0,89.0,44.0,1116.0,22.0,Rural CoCs,535,27,8,17,214.0,33.0,118.0,-39.0,89.0
2016,MN,MN-506,672506.0,1288.0,38.0,50.0,836.0,16.0,Rural CoCs,424,17,14,19,227.0,-1.0,106.0,-12.0,120.0
2016,MN,MN-508,824001.0,1215.0,76.0,24.0,992.0,4.0,Rural CoCs,279,4,12,0,31.0,-11.0,9.0,-28.0,28.0
2016,MN,MN-509,3045367.0,1490.0,278.0,226.0,978.0,25.0,Rural CoCs,1104,52,34,82,-22.0,-8.0,-78.0,-53.0,111.0
2016,MN,MN-511,984744.0,474.0,68.0,53.0,421.0,0.0,Rural CoCs,330,8,9,19,48.0,0.0,-23.0,-10.0,91.0
2016,MO,MO-500,1947438.0,1075.0,149.0,45.0,822.0,94.0,Suburban CoCs,333,10,9,5,177.0,11.0,119.0,-22.0,73.0
2016,MO,MO-501,11327426.0,3624.0,861.0,355.0,2305.0,3.0,Other Urban CoCs,1028,79,43,49,417.0,0.0,31.0,18.0,375.0
2016,MO,MO-503,287447.0,460.0,24.0,108.0,374.0,2.0,Suburban CoCs,8,1,2,0,179.0,-6.0,31.0,-17.0,139.0
2016,MO,MO-600,901775.0,929.0,95.0,149.0,622.0,0.0,Other Urban CoCs,295,20,6,8,118.0,1.0,8.0,-48.0,-6.0
2016,MO,MO-602,549936.0,331.0,28.0,41.0,228.0,0.0,Rural CoCs,108,1,1,2,158.0,16.0,28.0,24.0,168.0
2016,MO,MO-603,1258363.0,559.0,121.0,933.0,778.0,0.0,Other Urban CoCs,466,84,38,32,-139.0,52.0,11.0,-25.0,-220.0
2016,MO,MO-606,4942202.0,1939.0,415.0,281.0,1464.0,65.0,Rural CoCs,1179,47,37,39,122.0,-55.0,-72.0,197.0,18.0
2016,MS,MS-500,1313447.0,1439.0,27.0,105.0,1064.0,1.0,Suburban CoCs,269,16,12,2,986.0,-21.0,48.0,6.0,916.0
2016,MS,MS-501,3241980.0,1508.0,13.0,516.0,1113.0,6.0,Rural CoCs,646,36,27,63,13.0,-2.0,33.0,31.0,644.0
2016,MS,MS-503,812476.0,524.0,17.0,33.0,390.0,2.0,Rural CoCs,280,3,4,7,-512.0,-11.0,45.0,4.0,-645.0
2016,MT,MT-500,2446282.0,659.0,146.0,279.0,349.0,1.0,Rural CoCs,783,13,8,4,-23.0,-7.0,5.0,-29.0,-17.0
2016,NC,NC-500,1896891.0,1758.0,70.0,136.0,1171.0,0.0,Other Urban CoCs,799,114,22,38,-34.0,2.0,-33.0,-27.0,24.0
2016,NC,NC-501,1206060.0,1240.0,91.0,20.0,806.0,28.0,Suburban CoCs,727,46,28,51,17.0,10.0,-42.0,17.0,32.0
2016,NC,NC-502,1282978.0,1287.0,125.0,54.0,805.0,0.0,Other Urban CoCs,695,53,26,27,130.0,6.0,32.0,-7.0,83.0
2016,NC,NC-503,8409964.0,6322.0,708.0,279.0,4450.0,36.0,Rural CoCs,2978,246,128,125,-256.0,240.0,63.0,331.0,-853.0
2016,NC,NC-504,2006402.0,2469.0,126.0,66.0,1642.0,5.0,Other Urban CoCs,1160,125,99,86,-180.0,-9.0,-58.0,31.0,-144.0
2016,NC,NC-505,3659196.0,6167.0,260.0,281.0,3762.0,6.0,Major Cities,1675,132,83,81,-494.0,24.0,25.0,-143.0,-410.0
2016,NC,NC-506,668205.0,1222.0,67.0,40.0,913.0,0.0,Suburban CoCs,421,75,24,15,207.0,17.0,7.0,11.0,191.0
2016,NC,NC-507,3187757.0,4454.0,220.0,74.0,2973.0,4.0,Major Cities,1377,158,58,89,191.0,1.0,-68.0,139.0,112.0
2016,NC,NC-509,835476.0,683.0,52.0,56.0,528.0,0.0,Suburban CoCs,201,20,6,11,94.0,-1.0,9.0,67.0,33.0
2016,NC,NC-511,698580.0,599.0,18.0,31.0,403.0,21.0,Other Urban CoCs,428,23,10,13,-227.0,4.0,-70.0,-4.0,-157.0
2016,NC,NC-513,656714.0,270.0,54.0,6.0,193.0,0.0,Other Urban CoCs,196,8,6,5,16.0,5.0,-10.0,-8.0,24.0
2016,ND,ND-500,1903991.0,3477.0,99.0,110.0,1902.0,75.0,Rural CoCs,936,78,40,49,-208.0,-531.0,96.0,-79.0,153.0
2016,NE,NE-500,2027150.0,2319.0,69.0,169.0,1741.0,4.0,Rural CoCs,1116,94,40,49,-33.0,39.0,-58.0,16.0,-46.0
2016,NE,NE-501,4235409.0,5808.0,184.0,1056.0,3752.0,33.0,Major Cities,1762,239,123,414,85.0,13.0,-10.0,22.0,44.0
2016,NE,NE-502,2257143.0,2475.0,77.0,181.0,1506.0,20.0,Other Urban CoCs,656,49,42,44,-3.0,-23.0,5.0,15.0,0.0
2016,NH,NH-500,3556085.0,2037.0,166.0,143.0,1356.0,428.0,Rural CoCs,1574,278,72,69,-67.0,-8.0,-11.0,42.0,-2.0
2016,NH,NH-501,1544841.0,1637.0,92.0,252.0,1099.0,9.0,Other Urban CoCs,706,66,27,38,34.0,5.0,39.0,27.0,-22.0
2016,NH,NH-502,1869026.0,765.0,160.0,27.0,478.0,0.0,Suburban CoCs,374,31,19,17,33.0,8.0,19.0,-14.0,23.0
2016,NJ,NJ-500,519516.0,1795.0,6.0,0.0,1103.0,74.0,Suburban CoCs,672,26,20,23,48.0,0.0,-15.0,-36.0,114.0
2016,NJ,NJ-501,4787854.0,874.0,178.0,78.0,597.0,0.0,Suburban CoCs,388,9,9,18,-28.0,0.0,-20.0,-73.0,-20.0
2016,NJ,NJ-502,478083.0,1280.0,6.0,4.0,815.0,0.0,Suburban CoCs,662,6,11,17,102.0,0.0,-45.0,-30.0,158.0
2016,NJ,NJ-503,3548788.0,4376.0,139.0,20.0,3160.0,31.0,Suburban CoCs,1463,82,33,55,-36.0,-5.0,-128.0,-131.0,21.0
2016,NJ,NJ-504,6604274.0,5522.0,309.0,283.0,3840.0,11.0,Suburban CoCs,1792,37,34,78,123.0,-4.0,-104.0,-3.0,251.0
2016,NJ,NJ-506,6557997.0,2989.0,112.0,32.0,2092.0,6.0,Suburban CoCs,616,68,15,35,75.0,0.0,-14.0,22.0,72.0
2016,NJ,NJ-507,2949971.0,778.0,95.0,39.0,485.0,13.0,Suburban CoCs,453,21,3,18,23.0,0.0,-61.0,-1.0,138.0
2016,NJ,NJ-508,3473553.0,1002.0,69.0,14.0,693.0,3.0,Suburban CoCs,346,9,6,3,-64.0,0.0,-48.0,-50.0,61.0
2016,NJ,NJ-509,1780503.0,968.0,65.0,15.0,652.0,12.0,Suburban CoCs,369,10,3,16,22.0,0.0,2.0,-6.0,21.0
2016,NJ,NJ-510,566500.0,121.0,21.0,15.0,97.0,1.0,Suburban CoCs,196,1,2,0,13.0,0.0,-17.0,-77.0,93.0
2016,NJ,NJ-511,4090373.0,1135.0,162.0,16.0,807.0,8.0,Suburban CoCs,651,2,4,29,115.0,0.0,-12.0,15.0,96.0
2016,NJ,NJ-513,416211.0,388.0,9.0,16.0,235.0,5.0,Suburban CoCs,321,1,3,8,-131.0,0.0,-15.0,-19.0,-108.0
2016,NJ,NJ-514,3837859.0,2161.0,138.0,43.0,1384.0,8.0,Suburban CoCs,1448,46,47,62,55.0,0.0,-28.0,5.0,83.0
2016,NJ,NJ-515,4598725.0,1235.0,177.0,31.0,797.0,29.0,Suburban CoCs,741,24,12,31,13.0,0.0,-40.0,-9.0,48.0
2016,NJ,NJ-516,1224785.0,1120.0,29.0,35.0,879.0,2.0,Suburban CoCs,457,26,15,14,-11.0,0.0,-31.0,-3.0,29.0
2016,NM,NM-500,5794442.0,3027.0,268.0,229.0,2096.0,128.0,Major Cities,1682,138,81,75,-567.0,49.0,45.0,-10.0,-651.0
2016,NM,NM-501,4963571.0,1751.0,331.0,228.0,1294.0,17.0,Rural CoCs,1307,101,45,58,535.0,-7.0,-78.0,34.0,220.0
2016,NV,NV-500,13484302.0,9668.0,502.0,825.0,6365.0,13.0,Major Cities,3291,339,200,200,3358.0,-36.0,569.0,116.0,2709.0
2016,NV,NV-501,1703062.0,2973.0,105.0,39.0,1824.0,15.0,Other Urban CoCs,1513,359,107,80,-55.0,34.0,14.0,56.0,-159.0
2016,NV,NV-502,574995.0,578.0,35.0,115.0,398.0,1.0,Rural CoCs,281,26,10,9,239.0,27.0,180.0,42.0,9.0
2016,NY,NY-500,11853955.0,5296.0,804.0,366.0,3802.0,15.0,Suburban CoCs,2793,363,170,244,272.0,-146.0,108.0,-9.0,295.0
2016,NY,NY-503,5154071.0,2693.0,285.0,167.0,1927.0,1.0,Suburban CoCs,1085,60,48,93,125.0,5.0,56.0,185.0,-131.0
2016,NY,NY-504,328417.0,125.0,24.0,24.0,109.0,0.0,Rural CoCs,119,1,3,1,-13.0,0.0,4.0,-10.0,7.0
2016,NY,NY-505,8658238.0,5247.0,596.0,366.0,3187.0,37.0,Suburban CoCs,2241,323,165,107,549.0,14.0,101.0,-59.0,591.0
2016,NY,NY-507,3881004.0,1626.0,155.0,138.0,1452.0,0.0,Suburban CoCs,726,31,13,38,-52.0,0.0,-14.0,-6.0,-17.0
2016,NY,NY-508,11765574.0,4624.0,671.0,259.0,3333.0,21.0,Suburban CoCs,1618,147,107,102,454.0,-6.0,146.0,54.0,290.0
2016,NY,NY-510,197057.0,426.0,32.0,72.0,308.0,0.0,Rural CoCs,178,5,7,4,22.0,0.0,8.0,1.0,42.0
2016,NY,NY-511,1607135.0,1309.0,126.0,194.0,1046.0,0.0,Rural CoCs,159,4,3,8,145.0,-4.0,-17.0,21.0,97.0
2016,NY,NY-512,3292226.0,754.0,209.0,55.0,543.0,5.0,Suburban CoCs,729,41,29,28,76.0,0.0,10.0,31.0,47.0
2016,NY,NY-513,314662.0,206.0,0.0,0.0,152.0,0.0,Rural CoCs,67,0,0,1,48.0,0.0,-27.0,24.0,33.0
2016,NY,NY-514,217879.0,158.0,39.0,14.0,88.0,0.0,Rural CoCs,64,5,1,1,-76.0,0.0,-23.0,-9.0,-80.0
2016,NY,NY-516,143907.0,83.0,20.0,7.0,63.0,0.0,Rural CoCs,51,1,4,5,51.0,0.0,-11.0,-15.0,47.0
2016,NY,NY-518,3110204.0,511.0,211.0,157.0,449.0,0.0,Rural CoCs,454,15,13,15,-30.0,3.0,14.0,-8.0,8.0
2016,NY,NY-519,450923.0,0.0,22.0,5.0,0.0,0.0,Rural CoCs,83,0,0,0,-27.0,-1.0,-16.0,5.0,-10.0
2016,NY,NY-520,88936.0,208.0,12.0,4.0,179.0,0.0,Rural CoCs,92,1,6,5,28.0,0.0,-2.0,-1.0,-25.0
2016,NY,NY-522,1297889.0,785.0,44.0,157.0,606.0,0.0,Rural CoCs,501,16,24,25,-15.0,-8.0,24.0,-10.0,131.0
2016,NY,NY-523,1581004.0,598.0,57.0,33.0,464.0,0.0,Suburban CoCs,406,40,16,10,147.0,10.0,6.0,61.0,7.0
2016,NY,NY-600,107493608.0,134845.0,4977.0,1097.0,61762.0,560.0,Major Cities,25879,4156,1509,1720,28981.0,2353.0,9375.0,55.0,17946.0
2016,NY,NY-601,1338222.0,1417.0,128.0,71.0,883.0,0.0,Suburban CoCs,339,30,14,26,128.0,0.0,36.0,19.0,83.0
2016,NY,NY-602,2743298.0,1451.0,159.0,52.0,1065.0,0.0,Suburban CoCs,584,46,27,46,150.0,5.0,11.0,-4.0,118.0
2016,NY,NY-603,10612648.0,6050.0,549.0,109.0,3585.0,0.0,Suburban CoCs,1712,105,55,99,1106.0,5.0,373.0,132.0,689.0
2016,NY,NY-604,15997082.0,4882.0,926.0,449.0,2686.0,45.0,Suburban CoCs,757,21,28,82,28.0,4.0,-1.0,-10.0,81.0
2016,NY,NY-606,731495.0,305.0,14.0,2.0,223.0,0.0,Suburban CoCs,38,0,0,0,11.0,0.0,9.0,7.0,13.0
2016,NY,NY-607,366967.0,707.0,39.0,720.0,624.0,0.0,Rural CoCs,664,28,55,2,14.0,0.0,-29.0,20.0,24.0
2016,NY,NY-608,1166718.0,1446.0,32.0,63.0,951.0,0.0,Rural CoCs,783,61,35,81,-56.0,0.0,-30.0,-9.0,-31.0
2016,OH,OH-500,17469842.0,6102.0,1295.0,619.0,3969.0,197.0,Suburban CoCs,4350,372,254,357,675.0,3.0,217.0,-6.0,467.0
2016,OH,OH-501,4180179.0,1544.0,309.0,269.0,970.0,13.0,Other Urban CoCs,1405,94,66,81,410.0,3.0,4.0,6.0,356.0
2016,OH,OH-502,26997332.0,6223.0,2283.0,1200.0,3485.0,188.0,Suburban CoCs,3210,608,262,221,323.0,8.0,105.0,8.0,139.0
2016,OH,OH-503,11968018.0,11216.0,1348.0,439.0,7361.0,83.0,Major Cities,5980,577,466,691,405.0,31.0,-47.0,65.0,399.0
2016,OH,OH-504,1749421.0,1163.0,107.0,85.0,954.0,2.0,Other Urban CoCs,546,60,26,34,-77.0,-7.0,-10.0,4.0,-62.0
2016,OH,OH-505,8907293.0,4429.0,699.0,247.0,2711.0,120.0,Suburban CoCs,1950,211,102,152,-139.0,-2.0,-70.0,43.0,-125.0
2016,OH,OH-506,4711705.0,3319.0,220.0,208.0,2223.0,52.0,Suburban CoCs,1038,90,44,62,17.0,40.0,10.0,12.0,-4.0
2016,OH,OH-507,16189733.0,12165.0,1160.0,264.0,8777.0,43.0,Rural CoCs,10919,824,461,624,590.0,0.0,117.0,-33.0,64.0
2016,OH,OH-508,2696040.0,1229.0,358.0,225.0,808.0,3.0,Suburban CoCs,436,24,17,16,77.0,5.0,27.0,0.0,135.0
2016,OK,OK-500,286706.0,627.0,4.0,41.0,495.0,0.0,Rural CoCs,235,21,13,10,-19.0,-30.0,41.0,-3.0,60.0
2016,OK,OK-501,2794032.0,5573.0,226.0,123.0,3498.0,30.0,Major Cities,197,29,12,18,-209.0,-20.0,-311.0,-25.0,149.0
2016,OK,OK-502,3230712.0,4260.0,260.0,137.0,3307.0,1.0,Major Cities,281,9,9,14,-772.0,-51.0,-110.0,-100.0,-503.0
2016,OK,OK-503,578363.0,141.0,41.0,13.0,100.0,1.0,Rural CoCs,56,0,0,0,59.0,-79.0,-161.0,-128.0,278.0
2016,OK,OK-504,408358.0,603.0,30.0,12.0,478.0,0.0,Suburban CoCs,75,0,0,4,-53.0,2.0,8.0,-25.0,-45.0
2016,OK,OK-505,364564.0,388.0,16.0,143.0,280.0,0.0,Rural CoCs,269,17,11,12,-114.0,-104.0,-22.0,13.0,-41.0
2016,OK,OK-506,108098.0,249.0,0.0,0.0,229.0,0.0,Rural CoCs,179,16,3,4,304.0,-33.0,25.0,-12.0,120.0
2016,OK,OK-507,120983.0,918.0,6.0,13.0,835.0,0.0,Rural CoCs,851,55,17,38,245.0,66.0,296.0,1.0,-127.0
2016,OR,OR-500,3377840.0,3803.0,197.0,124.0,2574.0,0.0,Other Urban CoCs,788,82,26,31,225.0,35.0,-22.0,-18.0,217.0
2016,OR,OR-501,21649478.0,8237.0,1170.0,836.0,5859.0,7.0,Major Cities,1600,137,127,198,42.0,47.0,6.0,64.0,-90.0
2016,OR,OR-502,265111.0,351.0,28.0,75.0,199.0,0.0,Suburban CoCs,491,15,22,20,280.0,66.0,74.0,6.0,134.0
2016,OR,OR-503,597510.0,1219.0,19.0,39.0,927.0,0.0,Rural CoCs,587,71,22,29,-453.0,-24.0,-62.0,-19.0,-335.0
2016,OR,OR-505,3134740.0,3566.0,177.0,351.0,2981.0,54.0,Rural CoCs,1713,34,36,35,670.0,-5.0,12.0,22.0,621.0
2016,OR,OR-506,3367261.0,840.0,216.0,126.0,596.0,16.0,Suburban CoCs,661,31,14,30,103.0,20.0,76.0,-4.0,48.0
2016,OR,OR-507,2294569.0,591.0,102.0,86.0,416.0,0.0,Suburban CoCs,185,1,0,4,282.0,40.0,9.0,41.0,190.0
2016,PA,PA-500,33542976.0,10228.0,1934.0,529.0,5738.0,1.0,Major Cities,2089,112,53,73,-92.0,0.0,185.0,-23.0,-336.0
2016,PA,PA-501,1683543.0,882.0,48.0,59.0,638.0,0.0,Suburban CoCs,420,9,9,12,-28.0,-5.0,-28.0,-24.0,81.0
2016,PA,PA-502,5141756.0,1355.0,187.0,116.0,903.0,2.0,Suburban CoCs,435,16,10,19,153.0,7.0,-10.0,-17.0,95.0
2016,PA,PA-503,3917394.0,942.0,75.0,38.0,703.0,0.0,Suburban CoCs,657,73,32,24,15.0,0.0,-15.0,3.0,29.0
2016,PA,PA-504,2973442.0,993.0,74.0,89.0,578.0,142.0,Suburban CoCs,490,21,21,35,19.0,7.0,21.0,-29.0,-26.0
2016,PA,PA-505,1642543.0,1830.0,109.0,54.0,1144.0,23.0,Suburban CoCs,929,65,49,52,152.0,3.0,29.0,-12.0,71.0
2016,PA,PA-506,2828868.0,1680.0,83.0,200.0,974.0,20.0,Suburban CoCs,994,63,53,47,-42.0,6.0,-43.0,37.0,-11.0
2016,PA,PA-508,2586130.0,796.0,79.0,109.0,514.0,12.0,Suburban CoCs,249,7,6,17,18.0,4.0,4.0,-7.0,-13.0
2016,PA,PA-509,10978472.0,4705.0,557.0,553.0,3544.0,1.0,Rural CoCs,1883,49,40,68,585.0,54.0,13.0,52.0,263.0
2016,PA,PA-510,2311097.0,1825.0,67.0,168.0,1339.0,7.0,Suburban CoCs,705,50,25,20,-69.0,-22.0,11.0,40.0,-89.0
2016,PA,PA-511,1174207.0,1034.0,24.0,49.0,577.0,0.0,Suburban CoCs,359,14,42,44,12.0,-4.0,36.0,16.0,-92.0
2016,PA,PA-512,1196933.0,1904.0,39.0,53.0,1398.0,0.0,Suburban CoCs,623,71,29,57,47.0,9.0,75.0,8.0,-6.0
2016,PA,PA-600,17787724.0,3935.0,512.0,412.0,2682.0,1.0,Suburban CoCs,943,75,38,42,237.0,11.0,142.0,49.0,59.0
2016,PA,PA-601,8977926.0,2046.0,393.0,517.0,1464.0,0.0,Rural CoCs,1812,93,90,100,-64.0,-8.0,-23.0,-64.0,-2.0
2016,PA,PA-603,1347740.0,408.0,60.0,75.0,251.0,0.0,Suburban CoCs,143,2,3,8,9.0,0.0,15.0,15.0,-17.0
2016,PA,PA-605,2267190.0,1572.0,121.0,146.0,1022.0,304.0,Suburban CoCs,717,73,43,53,62.0,0.0,-30.0,24.0,149.0
2016,PR,PR-502,13057303.0,1946.0,786.0,617.0,1061.0,172.0,Suburban CoCs,682,98,37,49,373.0,-124.0,-210.0,0.0,464.0
2016,RI,RI-500,5932887.0,3477.0,434.0,284.0,1968.0,40.0,Suburban CoCs,1714,204,79,53,33.0,-4.0,43.0,10.0,42.0
2016,SC,SC-500,1719596.0,1340.0,47.0,38.0,974.0,59.0,Suburban CoCs,699,57,33,19,-201.0,-12.0,-16.0,-25.0,-139.0
2016,SC,SC-501,3240222.0,1776.0,196.0,141.0,1069.0,17.0,Suburban CoCs,1018,58,27,29,-146.0,49.0,-107.0,19.0,-117.0
